satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Very satisfied,Very unfavorable,Very favorable,Very bad,Argentina,0.36669125015353,1.0,4.0,1.0,4.0
Not at all satisfied,Somewhat favorable,Very favorable,Very bad,Argentina,0.325325506143839,6.0,2.0,1.0,4.0
Not too satisfied,Somewhat favorable,Very favorable,Very bad,Argentina,2.27785368698565,4.0,2.0,1.0,4.0
Not at all satisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,1.59127070571403,6.0,2.0,,4.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.63844908116809,1.0,2.0,2.0,3.0
Not at all satisfied,Somewhat favorable,Don’t know (DO NOT READ),Very bad,Argentina,0.700251321926335,6.0,2.0,,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Argentina,1.20865445592279,6.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.50919156274057,1.0,2.0,2.0,4.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,0.604327227961394,1.0,3.0,3.0,3.0
Very satisfied,Very favorable,Very unfavorable,Very bad,Argentina,0.743582871542189,1.0,1.0,4.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,1.58202098054873,6.0,3.0,2.0,4.0
Not at all satisfied,Very unfavorable,Very favorable,Somewhat bad,Argentina,1.69066885654142,6.0,4.0,1.0,3.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,1.37644867244072,4.0,4.0,3.0,3.0
Not at all satisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.92959016855233,6.0,1.0,,3.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Argentina,0.562584691247438,4.0,4.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Argentina,0.936489651961805,1.0,2.0,2.0,1.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,1.03457979395804,4.0,4.0,3.0,3.0
Very satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.543888373399568,1.0,,,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.324147927925296,3.0,2.0,2.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,Argentina,2.74855678477046,6.0,,4.0,4.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Argentina,0.302163613980697,3.0,4.0,4.0,3.0
Not too satisfied,Very favorable,Somewhat favorable,Very bad,Argentina,1.13350727784565,4.0,1.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,2.74855678477046,3.0,2.0,2.0,4.0
Not too satisfied,Very favorable,Somewhat favorable,Very bad,Argentina,1.24146292611078,4.0,1.0,2.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Argentina,0.413831917583217,6.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,2.74855678477046,3.0,2.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.392903216724968,4.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,1.10005371156435,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Argentina,0.526614350898472,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,1.27137375117365,3.0,2.0,2.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.438384890414251,4.0,2.0,3.0,4.0
Somewhat satisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.281246035105016,3.0,4.0,,4.0
Very satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Argentina,2.69931041908162,1.0,3.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Very favorable,Very bad,Argentina,1.21578576528002,6.0,2.0,1.0,4.0
Not at all satisfied,Very favorable,Very favorable,Somewhat bad,Argentina,1.11003361082294,6.0,1.0,1.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.308883686432593,6.0,4.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,1.16662950576437,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Very bad,Argentina,0.281246035105016,3.0,3.0,1.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,1.10198196371959,4.0,2.0,2.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,1.13350727784565,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,0.55633872761328,3.0,3.0,2.0,4.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Argentina,0.794593058867232,6.0,,,1.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,1.17999858519144,6.0,4.0,4.0,4.0
Not at all satisfied,Very favorable,Somewhat favorable,Somewhat bad,Argentina,0.394807265399759,6.0,1.0,2.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,1.11249710920749,6.0,,,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.509178099104058,6.0,2.0,2.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,1.81855037248854,3.0,3.0,2.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.330273407048876,6.0,,,3.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.960705045688684,4.0,,,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.677956308318661,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Argentina,0.405152704159417,4.0,3.0,4.0,4.0
Very satisfied,Don’t know (DO NOT READ),Very favorable,Don’t know (DO NOT READ),Argentina,1.66874566381123,1.0,,1.0,
Not at all satisfied,Don’t know (DO NOT READ),Very favorable,Very bad,Argentina,0.316177141075273,6.0,,1.0,4.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Argentina,0.678795194538236,3.0,4.0,4.0,3.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.447371046092811,3.0,,,4.0
Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,1.48168647550042,,,,4.0
Not too satisfied,Very unfavorable,Very favorable,Somewhat bad,Argentina,0.338171437304399,4.0,4.0,1.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Argentina,1.0191928856589,3.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Argentina,0.389882234633441,4.0,2.0,2.0,2.0
Very satisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.950400733011024,1.0,4.0,4.0,4.0
Somewhat satisfied,Very favorable,Don’t know (DO NOT READ),Very bad,Argentina,1.50773639382194,3.0,1.0,,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.645489851151453,4.0,,,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,1.03377409954878,6.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,1.75152378192988,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Argentina,1.36581961171671,3.0,3.0,4.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,1.39470233604679,4.0,2.0,2.0,3.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.923702250366123,3.0,,,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Argentina,1.01835619820812,4.0,2.0,4.0,4.0
Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,1.36199723856502,,,,3.0
Very satisfied,Refused (DO NOT READ),Don’t know (DO NOT READ),Very good,Argentina,1.11537430731328,1.0,,,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Argentina,0.33846875303517,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Argentina,0.556941967104436,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.41382097537026,4.0,3.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,0.389882234633441,4.0,3.0,2.0,4.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.687545292574508,6.0,,,4.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat bad,Argentina,0.550459141516252,4.0,,3.0,3.0
Not at all satisfied,Very favorable,Somewhat favorable,Very bad,Argentina,0.784709362419815,6.0,1.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.686239459930791,3.0,2.0,2.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Argentina,0.733369141042899,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Argentina,1.73304199715941,4.0,2.0,3.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.550459141516252,1.0,2.0,2.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.33846875303517,6.0,2.0,3.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,1.33833904910918,4.0,,,3.0
Not too satisfied,Very favorable,Somewhat unfavorable,Very bad,Argentina,1.50923303828809,4.0,1.0,3.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Argentina,0.402773872913918,6.0,3.0,2.0,4.0
Very satisfied,Very favorable,Very favorable,Somewhat good,Argentina,0.469588632298031,1.0,1.0,1.0,2.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Argentina,2.1494168402185,6.0,1.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.492340807330807,1.0,2.0,3.0,4.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Argentina,0.496697622650048,6.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,0.413831917583217,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,2.24036925196908,3.0,3.0,2.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Argentina,0.452318072461748,4.0,2.0,4.0,3.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,1.58752122375045,3.0,4.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,2.74855678477046,3.0,2.0,2.0,3.0
Not too satisfied,Somewhat favorable,Very favorable,Somewhat good,Argentina,2.74855678477046,4.0,2.0,1.0,2.0
Not at all satisfied,Very favorable,Very favorable,Very bad,Argentina,0.62403835484795,6.0,1.0,1.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,1.60814208107108,4.0,2.0,2.0,4.0
Not at all satisfied,Very unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.292507743204167,6.0,4.0,,4.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Argentina,0.400136913709987,3.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Argentina,1.21578576528002,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,2.74855678477046,3.0,2.0,2.0,4.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,Argentina,0.718194969579241,4.0,4.0,4.0,2.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Argentina,0.684425388077776,6.0,3.0,2.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.572038288038007,4.0,3.0,3.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.885572025932986,4.0,,,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,0.784709362419815,3.0,3.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,1.58624360263126,6.0,2.0,1.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Very bad,Argentina,1.52082985559147,4.0,2.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Very bad,Argentina,0.743582871542189,3.0,2.0,4.0,4.0
Not too satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Argentina,0.562584691247438,4.0,1.0,3.0,3.0
Not at all satisfied,Very favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.13472058815453,6.0,1.0,,3.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Argentina,0.36669125015353,6.0,1.0,4.0,4.0
Not too satisfied,Very unfavorable,Very favorable,Somewhat good,Argentina,1.9869339446349,4.0,4.0,1.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Argentina,1.49172511595128,6.0,2.0,4.0,4.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Argentina,1.12267065252427,4.0,2.0,4.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.609382371596277,6.0,,,3.0
Not too satisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,0.452108446379145,4.0,2.0,1.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Argentina,0.847009875640301,6.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.281246035105016,3.0,2.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,2.04533547150801,3.0,2.0,1.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.74584756579815,6.0,2.0,2.0,4.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,Argentina,2.63287342009351,3.0,,,2.0
Not too satisfied,Somewhat unfavorable,Very favorable,Very bad,Argentina,1.29646694649513,4.0,3.0,1.0,4.0
Somewhat satisfied,Very favorable,Very unfavorable,Very bad,Argentina,0.286889894365634,3.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.792755397723669,3.0,2.0,2.0,3.0
Not too satisfied,Very favorable,Very favorable,Very bad,Argentina,0.405261921760007,4.0,1.0,1.0,4.0
Not too satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,1.43138328910426,4.0,3.0,,4.0
Not at all satisfied,Very favorable,Very favorable,Somewhat bad,Argentina,0.281246035105016,6.0,1.0,1.0,3.0
Not too satisfied,Don’t know (DO NOT READ),Very unfavorable,Very bad,Argentina,0.441634504142043,4.0,,4.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,2.11567949386213,4.0,,,4.0
Not at all satisfied,Very favorable,Very unfavorable,Very bad,Argentina,1.11249710920749,6.0,1.0,4.0,4.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very good,Argentina,0.74084323775021,6.0,,,1.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.34485081280855,4.0,2.0,3.0,4.0
Not too satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.726258439236412,4.0,4.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,1.11254695220521,4.0,2.0,2.0,4.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Argentina,0.317789366468724,6.0,3.0,3.0,4.0
Not at all satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very good,Argentina,2.40711844810834,6.0,3.0,,1.0
Somewhat satisfied,Very favorable,Very unfavorable,Very bad,Argentina,0.413831917583217,3.0,1.0,4.0,4.0
Not at all satisfied,Don’t know (DO NOT READ),Very favorable,Very bad,Argentina,1.34676363487897,6.0,,1.0,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Argentina,0.538256558097288,6.0,2.0,4.0,4.0
Somewhat satisfied,Very favorable,Very favorable,Somewhat bad,Argentina,0.852767819752731,3.0,1.0,1.0,3.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Argentina,2.11567949386213,4.0,2.0,4.0,2.0
Not too satisfied,Very unfavorable,Very favorable,Somewhat good,Argentina,1.22226275606912,4.0,4.0,1.0,2.0
Not at all satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Very bad,Argentina,0.70590752704854,6.0,3.0,,4.0
Not too satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,Argentina,1.88868931713901,4.0,2.0,,3.0
Not too satisfied,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Argentina,1.29104748847346,4.0,,2.0,4.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,1.20483192180688,3.0,2.0,1.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Argentina,0.906490841942091,1.0,2.0,2.0,3.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat bad,Argentina,0.503284664263757,6.0,1.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.97484814200451,4.0,2.0,3.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,0.854330187630074,4.0,,,3.0
Somewhat satisfied,Refused (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.82506774050107,3.0,,,4.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.603622586476781,3.0,,,4.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.291846942494436,6.0,4.0,3.0,4.0
Not at all satisfied,Very favorable,Somewhat favorable,Very bad,Argentina,0.36669125015353,6.0,1.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,0.566753638922825,3.0,2.0,2.0,4.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Very bad,Argentina,1.01835619820812,6.0,1.0,3.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,2.74855678477046,4.0,,,4.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Very bad,Argentina,2.22006722164589,6.0,2.0,4.0,4.0
Not at all satisfied,Refused (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,Argentina,2.05327616423333,6.0,,,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Argentina,0.863131473627088,4.0,2.0,3.0,4.0
Not at all satisfied,Very favorable,Very favorable,Very bad,Argentina,2.20239265659996,6.0,1.0,1.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Very bad,Argentina,1.52082985559147,6.0,2.0,2.0,4.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,1.01108823199807,6.0,2.0,1.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.528131388716773,6.0,,,4.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Argentina,2.22446288634313,3.0,1.0,3.0,3.0
Not too satisfied,Very unfavorable,Very unfavorable,Very bad,Argentina,0.630809714601898,4.0,4.0,4.0,4.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat bad,Argentina,0.878851445325285,3.0,1.0,2.0,3.0
Not at all satisfied,Somewhat favorable,Very favorable,Somewhat bad,Argentina,0.316866430232253,6.0,2.0,1.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Argentina,0.782168749776621,3.0,2.0,3.0,3.0
Not at all satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.398702540018359,6.0,,,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Argentina,1.89330730569653,4.0,2.0,3.0,1.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Argentina,1.21270387781744,4.0,3.0,4.0,4.0
Not too satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Very bad,Argentina,0.281246035105016,4.0,,,4.0
Somewhat satisfied,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),Argentina,0.331026801191116,3.0,,,
Not too satisfied,Don’t know (DO NOT READ),Somewhat favorable,Very bad,Argentina,0.281246035105016,4.0,,2.0,4.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Argentina,0.754616519144045,3.0,4.0,3.0,4.0
