country_satis,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,1.07193051851598,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.47628457469067,,3.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Very good,United Kingdom,1.00945663502844,,1.0,2.0,1.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United Kingdom,2.79360490656962,,1.0,3.0,2.0
 ,Very unfavorable,Very unfavorable,Very bad,United Kingdom,0.661670582433537,,4.0,4.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.76873820743059,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.554876739314206,,3.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.962510673476031,,4.0,3.0,2.0
 ,Very favorable,Very favorable,Very good,United Kingdom,2.79360490656962,,1.0,1.0,1.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,2.04354877466206,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.656106420175522,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.687748321969111,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.62130063569089,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,2.2463788412016,,3.0,3.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,United Kingdom,0.801139204351736,,1.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.355778126458333,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,1.48032602689015,,3.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,United Kingdom,0.544544516902235,,2.0,1.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.729014078972827,,4.0,3.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.78861758264832,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.661670582433537,,3.0,2.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,0.251069065184438,,3.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.76966682023535,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Very unfavorable,Somewhat good,United Kingdom,2.30636377447972,,,4.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Very bad,United Kingdom,0.251069065184438,,3.0,4.0,4.0
 ,Very unfavorable,Very unfavorable,Very bad,United Kingdom,0.279038245284777,,4.0,4.0,4.0
 ,Very favorable,Somewhat favorable,Somewhat good,United Kingdom,0.592322632234411,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,2.11407837668677,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.995730088440092,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.616398643429354,,2.0,2.0,2.0
 ,Very unfavorable,Very favorable,Somewhat bad,United Kingdom,1.48136952208392,,4.0,1.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Very good,United Kingdom,0.789385182118176,,2.0,,1.0
 ,Somewhat favorable,Very favorable,Very bad,United Kingdom,1.80903014463915,,2.0,1.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.290051509271979,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,United Kingdom,0.429149343526952,,,,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,1.0921253242646,,4.0,2.0,3.0
 ,Refused (DO NOT READ),Don’t know (DO NOT READ),Don’t know (DO NOT READ),United Kingdom,1.78828061114675,,,,
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.813443635183418,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.476567784600347,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,0.789433963733977,,3.0,2.0,2.0
 ,Very favorable,Very favorable,Very good,United Kingdom,0.665608871671089,,1.0,1.0,1.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,United Kingdom,1.31563520983789,,2.0,4.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,1.01321687046636,,3.0,,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.495609846471789,,3.0,3.0,2.0
 ,Very favorable,Very favorable,Somewhat bad,United Kingdom,0.348718582767131,,1.0,1.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.866967613164509,,3.0,3.0,3.0
 ,Don’t know (DO NOT READ),Very favorable,Very bad,United Kingdom,0.962510673476031,,,1.0,4.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,United Kingdom,1.30927221926421,,3.0,,3.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,0.806582327226202,,1.0,,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United Kingdom,1.92387522005099,,2.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.347955243544858,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,1.90870018488303,,2.0,3.0,3.0
 ,Very unfavorable,Very unfavorable,Very bad,United Kingdom,0.416609099822149,,4.0,4.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,0.57560834660732,,3.0,2.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat bad,United Kingdom,2.79360490656962,,3.0,4.0,3.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,United Kingdom,0.7973308467781,,,,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,0.732941649982812,,1.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.871354849528722,,2.0,2.0,2.0
 ,Very favorable,Very favorable,Very good,United Kingdom,0.32392919061595,,1.0,1.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.35618429630501,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.849794615428737,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,United Kingdom,0.279038245284777,,4.0,3.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.801205830595445,,2.0,2.0,2.0
 ,Somewhat favorable,Very favorable,Very bad,United Kingdom,2.79360490656962,,2.0,1.0,4.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,United Kingdom,0.813443635183418,,4.0,3.0,4.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.469565723086877,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.651965712974096,,3.0,2.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,United Kingdom,1.16932222907579,,2.0,,3.0
 ,Don’t know (DO NOT READ),Somewhat favorable,Somewhat good,United Kingdom,2.60038981435851,,,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,2.44369718369819,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.431841071395561,,2.0,2.0,3.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,United Kingdom,2.79360490656962,,,,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.359944325421629,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,2.79360490656962,,3.0,3.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United Kingdom,0.995730088440092,,2.0,4.0,2.0
 ,Very unfavorable,Very favorable,Somewhat good,United Kingdom,0.531914063021618,,4.0,1.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,United Kingdom,1.85518709274476,,,,2.0
 ,Very favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.294440510676656,,1.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,1.24507887513403,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,0.347955243544858,,3.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,United Kingdom,0.71152424121633,,2.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,1.10580507990627,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Very bad,United Kingdom,0.742793920000139,,2.0,2.0,4.0
 ,Somewhat favorable,Very unfavorable,Somewhat bad,United Kingdom,0.764213639839964,,2.0,4.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United Kingdom,1.32711448598884,,2.0,3.0,2.0
 ,Somewhat favorable,Very favorable,Somewhat good,United Kingdom,0.647854683183169,,2.0,1.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.898997040439806,,4.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.37537927184814,,3.0,3.0,3.0
 ,Very favorable,Somewhat unfavorable,Somewhat good,United Kingdom,1.34036126828964,,1.0,3.0,2.0
 ,Somewhat unfavorable,Refused (DO NOT READ),Somewhat good,United Kingdom,1.17856622055363,,3.0,,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,United Kingdom,1.83165159835771,,2.0,,3.0
 ,Somewhat favorable,Somewhat favorable,Very bad,United Kingdom,2.79360490656962,,2.0,2.0,4.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat bad,United Kingdom,0.859468515874472,,3.0,4.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,0.846538292695068,,3.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.586157285722361,,2.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.936979912012864,,4.0,3.0,2.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat bad,United Kingdom,1.31563520983789,,,,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,0.995730088440092,,3.0,2.0,2.0
 ,Very unfavorable,Very favorable,Somewhat bad,United Kingdom,0.513038180110591,,4.0,1.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.257794618776202,,2.0,3.0,2.0
 ,Very unfavorable,Very unfavorable,Somewhat bad,United Kingdom,0.617036742559773,,4.0,4.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,2.49032476707884,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.26409563632323,,2.0,2.0,2.0
 ,Very favorable,Very favorable,Very good,United Kingdom,0.818609906739007,,1.0,1.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.61433875225693,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,0.490690854848761,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.617036742559773,,2.0,2.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,1.21619985639085,,4.0,3.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Very bad,United Kingdom,0.483103835007101,,3.0,4.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Very bad,United Kingdom,0.352062550249503,,3.0,2.0,4.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat bad,United Kingdom,1.66148154426378,,2.0,,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.251069065184438,,3.0,3.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.885465041659058,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very bad,United Kingdom,0.962510673476031,,2.0,2.0,4.0
 ,Very unfavorable,Very unfavorable,Very bad,United Kingdom,0.32392919061595,,4.0,4.0,4.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Very bad,United Kingdom,0.885465041659058,,2.0,,4.0
 ,Don’t know (DO NOT READ),Very favorable,Somewhat bad,United Kingdom,1.85892506902695,,,1.0,3.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,United Kingdom,0.792866268160591,,3.0,,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.647466990205392,,3.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,1.06822716535968,,3.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.290051509271979,,4.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,2.36112905201349,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,0.952193415385931,,3.0,2.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United Kingdom,0.251069065184438,,1.0,2.0,2.0
 ,Very favorable,Somewhat unfavorable,Very good,United Kingdom,0.355486821258247,,1.0,3.0,1.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.554876739314206,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,1.63505745193241,,3.0,3.0,3.0
 ,Very unfavorable,Don’t know (DO NOT READ),Refused (DO NOT READ),United Kingdom,1.28167919466919,,4.0,,
 ,Somewhat favorable,Somewhat favorable,Very good,United Kingdom,0.654668978097812,,2.0,2.0,1.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,1.81698886423279,,3.0,2.0,3.0
 ,Don’t know (DO NOT READ),Very unfavorable,Somewhat good,United Kingdom,0.320557488106489,,,4.0,2.0
 ,Very favorable,Very unfavorable,Somewhat good,United Kingdom,0.251069065184438,,1.0,4.0,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,1.36744783792369,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,2.0650433233386,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.30194107338136,,2.0,2.0,2.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United Kingdom,0.616398643429354,,2.0,4.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Very bad,United Kingdom,2.79360490656962,,2.0,3.0,4.0
 ,Very favorable,Very favorable,Somewhat good,United Kingdom,0.358025138085,,1.0,1.0,2.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),United Kingdom,1.57199096820932,,2.0,,
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,1.42210025754639,,2.0,2.0,3.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat good,United Kingdom,0.469080128860619,,3.0,4.0,2.0
 ,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,2.30636377447972,,3.0,,2.0
 ,Very unfavorable,Very unfavorable,Very bad,United Kingdom,1.61370575675485,,4.0,4.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.63739472596885,,2.0,2.0,2.0
 ,Very favorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,2.55529027311385,,1.0,,2.0
 ,Don’t know (DO NOT READ),Refused (DO NOT READ),Somewhat good,United Kingdom,0.927227109202345,,,,2.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,1.48664286283586,,3.0,3.0,2.0
 ,Very unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.291893658865626,,4.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.47793576840693,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.63159769746007,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very good,United Kingdom,1.11372716715996,,2.0,2.0,1.0
 ,Very favorable,Somewhat favorable,Somewhat good,United Kingdom,0.507956973831073,,1.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Don’t know (DO NOT READ),United Kingdom,1.07193051851598,,4.0,3.0,
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.26409563632323,,4.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,0.71152424121633,,2.0,2.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,United Kingdom,1.08843108187045,,4.0,3.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.476005741347771,,2.0,3.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.967794761743763,,2.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,2.79360490656962,,2.0,2.0,3.0
 ,Somewhat favorable,Very unfavorable,Somewhat good,United Kingdom,0.65194886336321,,2.0,4.0,2.0
 ,Somewhat unfavorable,Very unfavorable,Somewhat bad,United Kingdom,0.26409563632323,,3.0,4.0,3.0
 ,Don’t know (DO NOT READ),Somewhat unfavorable,Somewhat good,United Kingdom,0.830066293856454,,,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United Kingdom,1.78912907457994,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.975833495577002,,2.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,1.17161659411113,,3.0,3.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,2.79360490656962,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Very bad,United Kingdom,0.307525160758628,,2.0,2.0,4.0
 ,Very unfavorable,Very unfavorable,Very bad,United Kingdom,1.78912907457994,,4.0,4.0,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.251069065184438,,2.0,2.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,United Kingdom,1.16366687243471,,2.0,,2.0
 ,Somewhat favorable,Somewhat favorable,Very bad,United Kingdom,0.907201525016398,,2.0,2.0,4.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.443960701485914,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.1683718573312,,2.0,2.0,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,0.794157226555165,,3.0,2.0,3.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.853924570260108,,2.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.429149343526952,,4.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,United Kingdom,0.320557488106489,,4.0,3.0,4.0
 ,Somewhat favorable,Somewhat favorable,Very bad,United Kingdom,0.451884663571501,,2.0,2.0,4.0
 ,Don’t know (DO NOT READ),Very unfavorable,Somewhat bad,United Kingdom,2.44117007155012,,,4.0,3.0
 ,Very favorable,Very unfavorable,Somewhat good,United Kingdom,0.852218993090245,,1.0,4.0,2.0
 ,Very unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.841913336709566,,4.0,3.0,2.0
 ,Somewhat unfavorable,Very favorable,Somewhat bad,United Kingdom,0.738420947342371,,3.0,1.0,3.0
 ,Somewhat favorable,Very unfavorable,Very good,United Kingdom,0.480608154182977,,2.0,4.0,1.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.483632085526131,,2.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat good,United Kingdom,1.31610505746818,,3.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.36744783792369,,2.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.626237859709193,,2.0,2.0,3.0
 ,Very favorable,Somewhat unfavorable,Very bad,United Kingdom,0.351761247542761,,1.0,3.0,4.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,2.4543219009592,,2.0,3.0,3.0
 ,Somewhat favorable,Don’t know (DO NOT READ),Very bad,United Kingdom,2.08048637705411,,2.0,,4.0
 ,Somewhat favorable,Somewhat favorable,Somewhat bad,United Kingdom,0.800663111403293,,2.0,2.0,3.0
 ,Very favorable,Somewhat favorable,Somewhat good,United Kingdom,0.47793576840693,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Very good,United Kingdom,1.63505745193241,,2.0,2.0,1.0
 ,Very favorable,Don’t know (DO NOT READ),Very good,United Kingdom,0.361509292927759,,1.0,,1.0
 ,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Somewhat good,United Kingdom,0.846330826542199,,,,2.0
 ,Somewhat unfavorable,Somewhat favorable,Somewhat bad,United Kingdom,1.31610505746818,,3.0,2.0,3.0
 ,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,United Kingdom,0.78861758264832,,3.0,3.0,2.0
 ,Very favorable,Somewhat favorable,Somewhat good,United Kingdom,0.71152424121633,,1.0,2.0,2.0
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,0.416609099822149,,2.0,3.0,3.0
 ,Somewhat unfavorable,Somewhat favorable,Very bad,United Kingdom,0.821892312066566,,3.0,2.0,4.0
 ,Very unfavorable,Don’t know (DO NOT READ),Somewhat bad,United Kingdom,0.433377570138541,,4.0,,3.0
 ,Very unfavorable,Somewhat favorable,Somewhat good,United Kingdom,1.20592380379425,,4.0,2.0,2.0
 ,Somewhat favorable,Somewhat favorable,Somewhat good,United Kingdom,1.34421390272153,,2.0,2.0,2.0
 ,Don’t know (DO NOT READ),Somewhat favorable,Don’t know (DO NOT READ),United Kingdom,0.722979833321267,,,2.0,
 ,Very unfavorable,Somewhat favorable,Somewhat good,United Kingdom,1.32446378796711,,4.0,2.0,2.0
 ,Very favorable,Very favorable,Very good,United Kingdom,2.79360490656962,,1.0,1.0,1.0
 ,Somewhat favorable,Somewhat favorable,Don’t know (DO NOT READ),United Kingdom,1.47983758640056,,2.0,2.0,
 ,Somewhat favorable,Somewhat unfavorable,Somewhat bad,United Kingdom,1.21767993598299,,2.0,3.0,3.0
 ,Very unfavorable,Somewhat unfavorable,Very bad,United Kingdom,0.852218993090245,,4.0,3.0,4.0
