satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Not at all satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Germany,1.45204326101283,6.0,4.0,2.0,2.0
Very satisfied,Very favorable,Don’t know (DO NOT READ),Somewhat good,Germany,3.54776254841954,1.0,1.0,,2.0
Not too satisfied,Very favorable,Somewhat unfavorable,Very bad,Germany,0.181869842767318,4.0,1.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.932364694743622,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Germany,0.975055824228753,3.0,1.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,0.477221092947142,4.0,2.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Germany,0.374869817051282,4.0,3.0,2.0,3.0
Not too satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Germany,3.54776254841954,4.0,4.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.654763689457534,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Refused (DO NOT READ),Somewhat good,Germany,0.960673826745692,1.0,1.0,,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,3.54776254841954,4.0,2.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,1.05232774402027,4.0,3.0,3.0,2.0
Not too satisfied,Very favorable,Very unfavorable,Somewhat bad,Germany,0.328032663555546,4.0,1.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.485230027710333,3.0,3.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Germany,3.54776254841954,6.0,2.0,4.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Germany,1.37270789528626,6.0,3.0,2.0,2.0
Not at all satisfied,Very unfavorable,Very favorable,Very bad,Germany,3.54776254841954,6.0,4.0,1.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Germany,0.94157395003951,3.0,3.0,2.0,3.0
Somewhat satisfied,Very favorable,Somewhat favorable,Very good,Germany,0.41171962496265,3.0,1.0,2.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.485230027710333,1.0,3.0,3.0,2.0
Somewhat satisfied,Very favorable,Very favorable,Somewhat good,Germany,0.330327518125659,3.0,1.0,1.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,0.185134668001412,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Germany,0.60868425337942,3.0,2.0,3.0,1.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,1.28656735305119,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.218710243046302,3.0,2.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,1.33804181770715,1.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.256460767399881,1.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.426248324725841,6.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,0.411413991982686,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.503746186815066,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,0.36782633887705,3.0,2.0,2.0,2.0
Very satisfied,Very unfavorable,Very unfavorable,Very good,Germany,0.681924282664023,1.0,4.0,4.0,1.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Germany,1.11204328263016,6.0,4.0,4.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,0.35626699310847,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Germany,0.625138425851554,3.0,3.0,,3.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat good,Germany,0.687680474809788,3.0,2.0,1.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Germany,2.44810704949427,3.0,1.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Germany,0.557329977560599,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Germany,0.899948219928842,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,0.181869842767318,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.801095996688155,3.0,3.0,3.0,2.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,Germany,0.678619073979393,1.0,1.0,2.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Germany,0.317211421106256,1.0,1.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,1.90059435275049,4.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Germany,0.41171962496265,3.0,3.0,2.0,2.0
Not at all satisfied,Very favorable,Somewhat favorable,Somewhat good,Germany,0.548375365459391,6.0,1.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.242931477995731,1.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Germany,1.28656735305119,1.0,2.0,2.0,1.0
Very satisfied,Very favorable,Very unfavorable,Very good,Germany,0.250513482627606,1.0,1.0,4.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.720350377289901,4.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Don’t know (DO NOT READ),Don’t know (DO NOT READ),Germany,0.852697313539285,1.0,2.0,,
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Germany,0.511988984443422,3.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.181869842767318,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Germany,1.11791975475728,3.0,3.0,2.0,2.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Germany,0.603102517248883,6.0,4.0,4.0,4.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,1.26171523508653,1.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,0.316205930018821,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.400156467991228,4.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Germany,0.835090846299542,3.0,3.0,4.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,0.328083541206071,6.0,3.0,3.0,3.0
Not at all satisfied,Very favorable,Very unfavorable,Somewhat good,Germany,0.800501316857851,6.0,1.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,0.629080227873733,3.0,2.0,3.0,3.0
Very satisfied,Very favorable,Refused (DO NOT READ),Somewhat good,Germany,0.322121402495801,1.0,1.0,,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,0.80323414323857,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.218710243046302,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Very favorable,Somewhat good,Germany,0.181869842767318,1.0,1.0,1.0,2.0
Not too satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Germany,0.385596828350003,4.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Germany,1.04868566348603,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,1.23540343613427,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very bad,Germany,1.03295162082648,1.0,2.0,4.0,4.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Germany,0.427389880188236,6.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,0.642427295766987,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.181869842767318,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,1.14116361719912,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.312194780181236,3.0,3.0,3.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Very good,Germany,0.324339267075475,1.0,1.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Germany,0.609936630341983,3.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Germany,0.688003196165348,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,0.433499823143219,3.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Germany,1.36369600532761,1.0,3.0,3.0,1.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Germany,0.290295318891226,6.0,2.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.687680474809788,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Germany,0.975055824228753,4.0,3.0,4.0,3.0
Very satisfied,Very favorable,Very favorable,Somewhat good,Germany,3.28290869019206,1.0,1.0,1.0,2.0
Somewhat satisfied,Somewhat unfavorable,Don’t know (DO NOT READ),Somewhat bad,Germany,3.54776254841954,3.0,3.0,,3.0
Very satisfied,Very favorable,Don’t know (DO NOT READ),Somewhat good,Germany,0.800501316857851,1.0,1.0,,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,1.01445777476643,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.290034822926,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.517960969968649,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Germany,0.461452150647016,1.0,2.0,1.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Germany,2.09340923812971,3.0,2.0,2.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Germany,0.536840679965338,1.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very bad,Germany,0.181869842767318,3.0,2.0,2.0,4.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.546477742229043,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.932364694743622,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Germany,0.997871364623664,4.0,3.0,4.0,4.0
Very satisfied,Very unfavorable,Very unfavorable,Somewhat good,Germany,0.77823197738398,1.0,4.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.227686975277872,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,0.276597160067491,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,0.801095996688155,4.0,2.0,3.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,0.762864654898968,1.0,2.0,4.0,2.0
Not too satisfied,Very unfavorable,Very unfavorable,Somewhat good,Germany,3.54776254841954,4.0,4.0,4.0,2.0
Very satisfied,Very favorable,Very unfavorable,Very good,Germany,0.687680474809788,1.0,1.0,4.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Germany,0.188738367814981,4.0,3.0,3.0,4.0
Not too satisfied,Very favorable,Very favorable,Very bad,Germany,2.32056961299217,4.0,1.0,1.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,1.84705658846975,3.0,3.0,3.0,3.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,1.14914698237316,1.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.941724814629902,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Very good,Germany,1.33704854538476,1.0,2.0,4.0,1.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,1.99725503125293,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,1.06329916048715,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Germany,1.33804181770715,4.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.975055824228753,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,1.62634684427434,3.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Germany,0.568560876788322,1.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Germany,0.681587173956325,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,0.485230027710333,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Germany,0.218710243046302,3.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Germany,0.384626196275405,3.0,3.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.738233253055605,1.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,2.57026092951314,1.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.943573186159132,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,0.615836655961947,3.0,2.0,2.0,2.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,Germany,0.574320175848872,1.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.313199758331915,3.0,2.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Germany,0.353106756980539,6.0,2.0,4.0,3.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Germany,3.54776254841954,1.0,1.0,3.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Germany,0.657880168535713,1.0,1.0,3.0,2.0
Not at all satisfied,Very favorable,Somewhat unfavorable,Very good,Germany,0.535102510521783,6.0,1.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,1.41567888046632,3.0,3.0,3.0,3.0
Very satisfied,Very favorable,Somewhat unfavorable,Very good,Germany,1.25565724031816,1.0,1.0,3.0,1.0
Not at all satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.285175999572554,6.0,4.0,3.0,2.0
Very satisfied,Don’t know (DO NOT READ),Very unfavorable,Very good,Germany,0.777171671490675,1.0,,4.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Germany,3.54776254841954,1.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,2.81812943287904,3.0,3.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Germany,1.3159568497199,3.0,1.0,3.0,3.0
Not at all satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,3.54776254841954,6.0,3.0,3.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,3.0308277888854,1.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Refused (DO NOT READ),Somewhat bad,Germany,0.665788923836121,1.0,2.0,,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,1.13899359188734,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Don’t know (DO NOT READ),Somewhat good,Germany,0.208578152115893,3.0,2.0,,2.0
Not at all satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Germany,1.83594042203585,6.0,3.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,1.47711773103302,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Very good,Germany,0.793565639737616,3.0,3.0,2.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.264090053561885,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Germany,1.17539733866443,3.0,3.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Germany,0.665788923836121,3.0,3.0,4.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,2.00088284204649,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,1.09165755999677,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,0.92351456277576,4.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Germany,0.77823197738398,1.0,2.0,3.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,2.78373019288263,4.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,1.62860065811171,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Germany,1.29534467092694,3.0,3.0,3.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,1.36369600532761,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Germany,0.521447707739572,3.0,2.0,3.0,3.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Germany,0.449516513337858,6.0,2.0,3.0,4.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.424604199076334,1.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Very unfavorable,Very bad,Germany,2.30344222965866,3.0,1.0,4.0,4.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Germany,0.224437462076936,1.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,3.54776254841954,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,1.02696180857337,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.587703237037251,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Very good,Germany,0.330327518125659,3.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.603102517248883,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Germany,0.315390844698058,1.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.181895124676464,1.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Germany,2.61333025189231,4.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Germany,0.560902090887444,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Germany,3.54776254841954,4.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Germany,0.359440745405786,3.0,2.0,3.0,4.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Germany,1.44592506272043,4.0,2.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very good,Germany,3.54776254841954,4.0,3.0,4.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very good,Germany,1.59910138475316,3.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Germany,0.181869842767318,3.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.578504974271784,3.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Germany,0.510516484031569,1.0,2.0,4.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Germany,1.88043433960587,6.0,2.0,2.0,3.0
Not too satisfied,Very favorable,Very unfavorable,Very bad,Germany,1.69496619460308,4.0,1.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,0.912762109124969,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Germany,0.975055824228753,3.0,3.0,4.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Germany,2.30344222965866,4.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Germany,1.25334032008763,4.0,3.0,3.0,2.0
