satisfied_democracy,fav_us,fav_china,econ_sit,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.80431772645155,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,1.42507263132027,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat bad,Singapore,0.970230800817015,3.0,2.0,4.0,3.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Singapore,0.848849963706849,1.0,2.0,4.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.14159037633385,1.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.24365798105942,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.848849963706849,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.534579400089819,3.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,1.42507263132027,1.0,3.0,2.0,3.0
Not at all satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Singapore,0.848881377447925,6.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.506515632349885,3.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.506515632349885,3.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.848849963706849,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.80431772645155,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.71891163446603,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.506515632349885,4.0,3.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Very bad,Singapore,0.71891163446603,4.0,3.0,4.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Singapore,1.17633138177675,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.848849963706849,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.548902679316513,4.0,3.0,3.0,2.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,Singapore,0.848881377447925,1.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.848881377447925,3.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,1.11176013129467,3.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Singapore,0.848881377447925,3.0,3.0,3.0,1.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.71891163446603,1.0,2.0,2.0,1.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Singapore,0.848849963706849,3.0,3.0,4.0,2.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Singapore,0.740789633373267,1.0,2.0,1.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.700152075681224,4.0,2.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.71891163446603,4.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.71891163446603,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,0.71891163446603,3.0,2.0,3.0,3.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.11176013129467,4.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,2.94634888022437,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.970230800817015,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.949556475691083,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.71891163446603,4.0,3.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.970230800817015,1.0,2.0,2.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,1.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.71891163446603,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.970230800817015,3.0,2.0,3.0,2.0
Somewhat satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Singapore,0.506515632349885,3.0,1.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,1.17633138177675,3.0,2.0,2.0,1.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,1.08807000478345,4.0,2.0,2.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,3.00971452189246,1.0,2.0,2.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Singapore,0.71891163446603,4.0,3.0,3.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Singapore,0.740789633373267,3.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,1.11180127466086,4.0,2.0,2.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.71891163446603,4.0,3.0,2.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Singapore,0.71891163446603,3.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Singapore,1.42507263132027,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,0.71891163446603,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.700152075681224,3.0,3.0,3.0,2.0
Somewhat satisfied,Very unfavorable,Somewhat favorable,Very good,Singapore,0.663396253756081,3.0,4.0,2.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Singapore,0.740789633373267,3.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.871625922032852,3.0,2.0,3.0,2.0
Very satisfied,Very favorable,Somewhat unfavorable,Somewhat good,Singapore,0.548902679316513,1.0,1.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.506515632349885,4.0,2.0,2.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Singapore,0.71891163446603,3.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.64926016384229,3.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Very favorable,Very good,Singapore,1.11176013129467,1.0,3.0,1.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.700152075681224,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,1.37121975445703,3.0,2.0,2.0,3.0
Very satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Singapore,2.94634888022437,1.0,3.0,1.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.949556475691083,4.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Singapore,0.71891163446603,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Singapore,2.29797416795409,3.0,3.0,2.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.506515632349885,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,2.29797416795409,4.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.700152075681224,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.949556475691083,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Singapore,1.11180127466086,4.0,3.0,4.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,4.0,3.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.71891163446603,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.71891163446603,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.850352354196463,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.534579400089819,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,0.663396253756081,3.0,2.0,3.0,3.0
Not too satisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.548902679316513,4.0,4.0,2.0,3.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Singapore,0.921512892733623,1.0,2.0,1.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.506515632349885,1.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.685232768194758,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,0.71891163446603,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Singapore,0.700152075681224,3.0,2.0,3.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.685232768194758,4.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Singapore,0.506515632349885,3.0,3.0,1.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.685232768194758,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.534579400089819,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.848881377447925,4.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.970230800817015,3.0,3.0,2.0,2.0
Somewhat satisfied,Very favorable,Somewhat favorable,Very bad,Singapore,0.534579400089819,3.0,1.0,2.0,4.0
Very satisfied,Very favorable,Somewhat favorable,Very good,Singapore,0.534579400089819,1.0,1.0,2.0,1.0
Not at all satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.740789633373267,6.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.669356610446181,3.0,3.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,1.08807000478345,3.0,3.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,0.506515632349885,4.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.850352354196463,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.921512892733623,3.0,2.0,2.0,1.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.740789633373267,1.0,2.0,2.0,2.0
Not too satisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Singapore,0.663396253756081,4.0,3.0,1.0,3.0
Somewhat satisfied,Very favorable,Very favorable,Somewhat good,Singapore,0.663396253756081,3.0,1.0,1.0,2.0
Not too satisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Singapore,1.08807000478345,4.0,3.0,1.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.970230800817015,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.08807000478345,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.534579400089819,4.0,2.0,2.0,1.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.850352354196463,4.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Very good,Singapore,0.534579400089819,3.0,3.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.506515632349885,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.506515632349885,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.740789633373267,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.663396253756081,3.0,3.0,3.0,2.0
Not at all satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.506515632349885,6.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.506515632349885,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat good,Singapore,0.71891163446603,3.0,2.0,1.0,2.0
Not too satisfied,Very favorable,Somewhat favorable,Somewhat bad,Singapore,1.54067077500848,4.0,1.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.970230800817015,3.0,2.0,3.0,2.0
Very satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Singapore,0.663396253756081,1.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.921512892733623,3.0,2.0,2.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.663396253756081,1.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.506515632349885,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.548902679316513,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.663396253756081,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Very good,Singapore,1.54067077500848,3.0,3.0,1.0,1.0
Very satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Singapore,0.848881377447925,1.0,3.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,1.11176013129467,3.0,2.0,3.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Very good,Singapore,0.700152075681224,3.0,3.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.548902679316513,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very unfavorable,Somewhat good,Singapore,1.76541122139486,3.0,2.0,4.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.548902679316513,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat bad,Singapore,0.848849963706849,3.0,2.0,1.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.506515632349885,3.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Very favorable,Somewhat bad,Singapore,0.740789633373267,3.0,2.0,1.0,3.0
Somewhat satisfied,Very unfavorable,Very unfavorable,Somewhat bad,Singapore,0.71891163446603,3.0,4.0,4.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.70359258578684,3.0,2.0,2.0,2.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat bad,Singapore,0.700152075681224,3.0,1.0,2.0,3.0
Not too satisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Singapore,0.548902679316513,4.0,3.0,1.0,3.0
Not too satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Singapore,1.08807000478345,4.0,4.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.506515632349885,4.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Singapore,0.506515632349885,3.0,3.0,4.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.506515632349885,4.0,3.0,3.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.921512892733623,1.0,2.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,1.54067077500848,3.0,2.0,3.0,3.0
Very satisfied,Very unfavorable,Somewhat favorable,Very good,Singapore,1.05343514094938,1.0,4.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.534579400089819,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.71891163446603,4.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.506515632349885,3.0,2.0,2.0,2.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.700152075681224,3.0,4.0,3.0,2.0
Very satisfied,Very favorable,Very favorable,Very good,Singapore,2.94634888022437,1.0,1.0,1.0,1.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Singapore,1.24365798105942,4.0,3.0,3.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.548902679316513,4.0,3.0,3.0,2.0
Very satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,1.0,3.0,2.0,2.0
Somewhat satisfied,Very unfavorable,Somewhat favorable,Very bad,Singapore,1.08807000478345,3.0,4.0,2.0,4.0
Somewhat satisfied,Very unfavorable,Somewhat unfavorable,Very bad,Singapore,2.94634888022437,3.0,4.0,3.0,4.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.506515632349885,4.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.700152075681224,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,0.506515632349885,3.0,2.0,2.0,3.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,1.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,4.0,2.0,2.0,2.0
Very satisfied,Very favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,1.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,0.71891163446603,3.0,3.0,3.0,2.0
Not too satisfied,Somewhat favorable,Very favorable,Very bad,Singapore,1.05343514094938,4.0,2.0,1.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.949556475691083,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.700152075681224,3.0,3.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.534579400089819,4.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Very favorable,Very good,Singapore,1.90523515780568,1.0,2.0,1.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.740789633373267,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,1.17633138177675,4.0,2.0,2.0,3.0
Not too satisfied,Very unfavorable,Very favorable,Somewhat good,Singapore,0.949556475691083,4.0,4.0,1.0,2.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Singapore,0.663396253756081,3.0,3.0,1.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.663396253756081,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.548902679316513,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.848881377447925,3.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Very good,Singapore,0.848881377447925,1.0,2.0,2.0,1.0
Somewhat satisfied,Very favorable,Somewhat favorable,Somewhat good,Singapore,0.848849963706849,3.0,1.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.897466578202864,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,1.05343514094938,3.0,3.0,2.0,3.0
Very satisfied,Very favorable,Very favorable,Very good,Singapore,1.4546832082142,1.0,1.0,1.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,0.970230800817015,3.0,3.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,0.64926016384229,3.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.548902679316513,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.42507263132027,3.0,2.0,2.0,2.0
Very satisfied,Very favorable,Very favorable,Very good,Singapore,2.94634888022437,1.0,1.0,1.0,1.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.71891163446603,3.0,3.0,2.0,3.0
Not too satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Singapore,1.05343514094938,4.0,2.0,3.0,3.0
Not too satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Singapore,0.949556475691083,4.0,3.0,2.0,3.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Singapore,0.848881377447925,1.0,2.0,1.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,0.848849963706849,3.0,2.0,2.0,2.0
Somewhat satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Singapore,1.08807000478345,3.0,4.0,2.0,2.0
Not at all satisfied,Very unfavorable,Very unfavorable,Very bad,Singapore,1.88968555281213,6.0,4.0,4.0,4.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Singapore,1.36366239978375,4.0,3.0,3.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,1.15487604126236,3.0,2.0,3.0,2.0
Very satisfied,Very unfavorable,Very favorable,Very good,Singapore,1.19002135753965,1.0,4.0,1.0,1.0
Somewhat satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Singapore,1.15487604126236,3.0,3.0,1.0,2.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Singapore,1.55860088033018,1.0,2.0,1.0,2.0
Very satisfied,Somewhat favorable,Very favorable,Somewhat good,Singapore,1.78602291741247,1.0,2.0,1.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.12474025830022,1.0,2.0,2.0,2.0
Not too satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,1.19002135753965,4.0,2.0,2.0,3.0
Very satisfied,Very favorable,Somewhat favorable,Very good,Singapore,0.88176977939465,1.0,1.0,2.0,1.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Singapore,1.13026717217977,3.0,2.0,2.0,3.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,3.6915180987176,3.0,2.0,2.0,2.0
Very satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.7479004643929,1.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Singapore,1.99784053699038,3.0,3.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Very good,Singapore,1.78595682377092,3.0,2.0,3.0,1.0
Somewhat satisfied,Somewhat favorable,Very favorable,Very good,Singapore,0.858760537064742,3.0,2.0,1.0,1.0
Very satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,1.15487604126236,1.0,2.0,3.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.7479004643929,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Singapore,1.15487604126236,3.0,2.0,2.0,2.0
Somewhat satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Singapore,1.06569486790286,3.0,2.0,3.0,2.0
Not too satisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Singapore,0.88176977939465,4.0,3.0,3.0,4.0
Somewhat satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Singapore,1.78602291741247,3.0,3.0,2.0,2.0
